Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
18053469,Mười người da đen nhỏ,Agatha Christie,"Christie, Agatha",Việt Hà,"=""6041015687""","=""9786041015685""",4,4.27,Nhà xuất bản Trẻ,Paperback,269,2013,1939,2015/12/16,2015/12/16,,,read,"Sách hay & dễ đọc.<br/>Có nhiều hình thức ngộ sát quá. Kẻ thừa nhận và sống với nó - Kẻ không thừa nhận và cố gắng sống với nó.<br/>Quên mất, đọc cuốn này giống y như chơi bài ma sói :3",,,1,0
18296564,Made in Vietnam,Thuận,"Thuận, Thuận",,"=""""","=""""",0,3.89,Văn Mới ,Paperback,246,2003,2003,,2015/12/14,"cant-complete, to-read","cant-complete (#12), to-read (#14)",to-read,,,,0,0
18668999,Cô Đơn Trên Mạng,Janusz Leon Wiśniewski,"Wiśniewski, Janusz Leon",Nguyễn Thanh Thư,"=""""","=""""",3,3.60, NXB Trẻ,Paperback,576,2013,2001,,2015/12/16,,,read,"Đọc mấy năm rồi, không nhớ giai đoạn nào.<br/>Có nhiều thứ, tình dục, tình yêu, cô đơn, người thật, người ảo... NV chính là người trưởng thành chứ không phải kiểu người nông nổi, dễ bị cuốn theo những cám dỗ. Chỉ là cảm xúc được diễn tả và thuyết phục hơn thôi.",,,1,0
19571578,La Mã sụp đổ,Jérôme Ferrari,"Ferrari, Jérôme",Nguyễn Duy Bình,"=""""","=""""",3,3.53,Nhã Nam & NXB Văn Học,Paperback,224,2013,2012,2015/12/15,2015/10/21,,,read,Need to read again :<,,,1,0
24817626,Go Set a Watchman,Harper Lee,"Lee, Harper",,"=""0062409859""","=""9780062409850""",0,3.31,HarperCollins,Hardcover,278,2015,2015,,2015/12/14,to-read,to-read (#13),to-read,,,,0,0
19336635,Vũ trụ trong vỏ hạt dẻ,Stephen W. Hawking,"Hawking, Stephen W.","Nguyễn Tiến Dũng, Vũ Hồng Nam, Đặng Vĩnh Thiên, Chu Hảo","=""604100555X""","=""9786041005556""",0,4.19,NXB Trẻ,Paperback,253,2004,2001,,2015/12/13,to-read,to-read (#12),to-read,,,,0,0
25995719,Cha và con,Tony Parsons,"Parsons, Tony",Nguyễn Liên Hương,"=""""","=""""",3,3.58,NXB Lao động & Nhã Nam,Paperback,397,2015,1999,2015/09/06,2015/09/06,,,read,"Mình thấy sách tập trung nhiều hơn vào Harry, sự nghiệp và các mối quan hệ của người cha hơn là tập trung vào ""Cha và Con"". Dặc biệt thích bố mẹ Harry, cách họ giữ gìn tình yêu, trân trọng gia đình và quan tâm con cái.<br/>Tình yêu: 7 năm, 4 tháng, 6 tháng, mãi mãi…Mọi thứ đều có thể thay đổi, chẳng ai có thể đảm bảo cho một trường đoạn mãi mãi ngay cả một đám cưới. Chúng ta liệu muốn nó như thế nào mà thôi.<br/>",,,1,0
24122950,5 Centimet Trên Giây,Makoto Shinkai,"Shinkai, Makoto",,"=""6046977940""","=""9786046977940""",4,3.78,IPM & Nxb. Văn học,Paperback,188,2017,2007,,2015/07/24,,,read,,,,1,0
21802503,"Gót Thị Mầu, đầu Châu Long",Trần Chiến,"Chiến, Trần",,"=""""","=""""",4,4.17,Nhà xuất bản Trẻ,Paperback,156,2014,2014,2015/12/02,2015/11/30,,,read,"Cuốn này phải đọc thật chậm, mân mê từng câu chữ mới được: đọc được hết và hiểu được hết :)",,,1,0
17382676,Gen vị kỷ,Richard Dawkins,"Dawkins, Richard","Dương Ngọc Cường, Hồ Tú Cường","=""""","=""""",0,4.16,Nxb Tri Thức,Paperback,496,2011,1976,,2015/12/01,to-read,to-read (#11),to-read,,,,0,0
13185313,Học Viện Công Chúa,Shannon Hale,"Hale, Shannon",,"=""""","=""""",0,4.04,Nhà Xuất Bản Trẻ ,Paperback,356,,2005,,2015/12/01,to-read,to-read (#10),to-read,,,,0,0
23809903,Việt Nam ngày nay: Chuyện mưu sinh,Gerard Sasges,"Sasges, Gerard","Nguyễn Xuân Hồng, Mai Huyền Chi","=""""","=""""",3,4.18,Thế giới,Paperback,386,2015,2013,2015/11/24,2015/11/22,,,read,"Giọng văn dân dã, đều đều.<br/>Khá thú vị, chỉ là không lạ lắm.",,,1,0
2784,Ways of Seeing,John Berger,"Berger, John",,"=""0140135154""","=""9780140135152""",0,3.94,Penguin,Paperback,176,1990,1972,,2015/11/23,to-read,to-read (#9),to-read,,,,0,0
13506200,Tử Tước Chẻ Đôi,Italo Calvino,"Calvino, Italo",Vũ Ngọc Thăng,"=""""","=""""",4,3.82,Nhã Nam & NXB Văn học,Paperback,174,2011,1952,2015/11/20,2015/11/17,,,read,Mình mà tách được hai nửa ra thì chắc chắn sẽ rất đối lập :D,,,1,0
25770517,Chỉ còn 4 ngày là hết tháng Tư,Thuận,"Thuận, Thuận",,"=""""","=""""",3,3.71,Nhã Nam,Unknown Binding,175,2015,2015,2015/11/12,2015/11/11,,,read,"Đúng là ""Những số 4 làm người đọc phát điên""<br/>Mình không nghĩ có thể kết luận đây là giọng văn của một nhà văn Việt!?",,,1,0
794779,Le Grand Meaulnes,Alain-Fournier,"Alain-Fournier, Alain-Fournier","Piero Bianconi, Frank Dalby Davison","=""0140182829""","=""9780140182828""",4,3.72,Penguin Classics,Paperback,206,1994,1913,2015/11/11,2015/10/29,,,read,,,,1,0
20838203,Hai Số Phận,Jeffrey Archer,"Archer, Jeffrey",Anh Thư,"=""""","=""""",5,4.35,NXB Văn Học,Paperback,768,2016,1979,2015/11/04,2015/10/21,,,read,,,,1,0
978917,Dien Cai Dau,Yusef Komunyakaa,"Komunyakaa, Yusef",,"=""0819511641""","=""9780819511645""",0,4.32,Wesleyan University Press,Paperback,72,1988,1988,,2015/10/27,to-read,to-read (#8),to-read,,,,0,0
17933442,Con đường đói khổ,Ben Okri,"Okri, Ben",Linh Bacardi,"=""""","=""""",0,3.73,Phuong Nam Book & NXB Văn Học,Paperback,640,2013,1991,,2015/10/27,to-read,to-read (#7),to-read,,,,0,0
13508792,Emily ở trang trại Trăng Non,L.M. Montgomery,"Montgomery, L.M.",Huyền Vũ,"=""""","=""""",0,4.13,Hội Nhà Văn & Nhã Nam,Unknown Binding,560,2011,1923,,2015/10/21,to-read,to-read (#5),to-read,,,,0,0
25574767,Hội Chợ Phù Hoa,William Makepeace Thackeray,"Thackeray, William Makepeace",,"=""""","=""""",0,3.81,NXB Văn học & Đông A,Paperback,928,2015,1847,,2015/10/21,to-read,to-read (#4),to-read,,,,0,0
640484,La Vaca,Camilo Cruz,"Cruz, Camilo",,"=""1931059632""","=""9781931059633""",2,3.87,Taller del Exito,Paperback,183,2004,2003,2015/10/21,2015/03/20,,,read,,,,1,0
25133566,Những con chim ẩn mình chờ chết,Colleen McCullough,"McCullough, Colleen",Trung Dũng,"=""""","=""""",0,4.25,NXB Trẻ,Paperback,568,2018,1977,,2015/10/21,to-read,to-read (#3),to-read,,,,0,0
23477890,Hóa Thân,Franz Kafka,"Kafka, Franz",Đức Tài,"=""6045374568""","=""9786045374566""",3,3.91,NXB Văn Học & Nhã Nam,Paperback,128,2014,1915,2015/10/19,2015/10/19,,,read,,,,1,0
7717482,"1Q84 (1Q84, #3)",Haruki Murakami,"Murakami, Haruki",村上春樹,"=""4103534257""","=""9784103534259""",3,3.92,新潮社,Hardcover,473,2010,2010,2015/10/17,2015/10/16,,,read,Hơi thất vọng.<br/>Một cái kết hụt hơi.,,,1,0
6449422,"1Q84 (1Q84, #2)",Haruki Murakami,"Murakami, Haruki",,"=""4103534230""","=""9784103534235""",4,4.10,Shinchosha/Tsai Fong Books,Tankobon Hardcover,397,2009,2009,2015/10/16,2015/10/13,,,read,,,,1,0
17791242,Tên của đóa hồng,Umberto Eco,"Eco, Umberto",Lê Chu Cầu,"=""""","=""""",5,4.14,Nhã Nam & NXB Văn Học,Paperback,556,2013,1980,2015/10/10,2015/10/05,,,read,Kiến thức quá rộng lớn và với cái trí nhớ ngắn hạn của mình thì không thể thẩm thấu hết được.<br/>Hi vọng một ngày nào đó mình có thể đọc lại và hiểu nhiều hơn.<br/>,,,1,0
25084093,Hombres sin mujeres,Haruki Murakami,"Murakami, Haruki",Gabriel Álvarez Martínez,"=""6074216681""","=""9786074216684""",4,3.74,Tusquets Editores,Paperback,267,2015,2014,2015/10/10,2015/10/03,,,read,"""Trở thành người đàn ông không có đàn bà đơn giản lắm. Chỉ cần yêu sâu sắc một người và nàng biến đi đâu mất là xong""",,,1,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""0743273567""","=""9780743273565""",2,3.93,Scribner,Paperback,180,2025,1925,2015/10/10,2015/03/22,,,read,,,,1,0
15961136,Hiệp sĩ không hiện hữu,Italo Calvino,"Calvino, Italo",Vũ Ngọc Thăng,"=""""","=""""",4,3.82,Nhã Nam & NXB Văn học,Unknown Binding,220,2012,1959,2015/10/09,2015/10/09,,,read,"Giống như một vở kịch thì đúng hơn.<br/>Có những Hiện diện nhưng không Hiện Hữu :)<br/><br/>Mình nghĩ một số đoạn nhân vật gọi và xưng ""Anh"" thì nên đổi thành ""Chàng"" hoặc là ""Ta"" thì hợp lý hơn.",,,1,0
12009497,"Phía Nam biên giới, phía Tây mặt trời",Haruki Murakami,"Murakami, Haruki",Cao Việt Dũng,"=""""","=""""",3,3.85,Nhã Nam & NXB Hội Nhà Văn,Paperback,290,2007,1992,2015/06/01,2015/10/07,,,read,,,,1,0
13507351,Đồi Thỏ,Richard  Adams,"Adams, Richard",Hồng Vân,"=""""","=""""",5,4.09,Nhã Nam & Văn Học,Paperback,494,2008,1972,2015/10/06,2015/10/02,,,read,Hồi hộp như truyện trinh thám.,,,1,0
13647446,Những lá thư không gửi,Susie Morgenstern,"Morgenstern, Susie",Ngân Hà,"=""""","=""""",5,4.06,Bookaholic Club,ebook,196,2009,1996,2015/10/04,2015/10/03,,,read,"Giống như một câu chuyện cổ tích. Đáng yêu, sâu sắc, nhẹ nhàng, đầy xúc cảm.",,,1,0
25630624,Tôi sẽ đỡ nếu bạn rơi,Mark Sperring,"Sperring, Mark","Layn Marlow, Trang Hải","=""""","=""""",3,3.87,Nhã Nam & NXB Hội Nhà Văn,Paperback,40,2015,2015,,2015/10/03,,,read,,,,1,0
13529961,Chàng Sumo Không Thể Béo,Éric-Emmanuel Schmitt,"Schmitt, Éric-Emmanuel",Nguyễn Đình Thành,"=""""","=""""",2,3.62,"Văn Học, Nhã Nam",Paperback,100,2010,2009,2015/10/03,2015/10/03,,,read,Một tác giả từ  Lyon (Pháp) viết về con người Nhật!?<br/>4 chương ngắn gọn như bản tóm tắt của một tiểu thuyết 400 trang. Giống như là viết thật nhanh để cho kết thúc đi.,,,1,0
13615020,Suối nguồn,Ayn Rand,"Rand, Ayn","Vũ Lan Anh, Đặng Quang Hiếu, Vũ Hoàng Linh, Nguyễn Kim Ngọc, Trần Thị Hà Thủy, Phan Việt","=""6041005320""","=""9786041005327""",3,3.89,NXB Trẻ,Paperback,1176,2008,1943,2015/10/01,2015/09/14,,,read,"Mình thực sự không thấy ấn tượng với các nhân vật như Roard, Dominique. Hoặc là vì nó quá rõ nét để trở nên ấn tượng.<br/>Mình ghét Ellsworth Toohey khủng khiếp, không hiểu sao <br/>Đoạn làm mình thấy hứng thú nhất là tình yêu của Roard và Dominique lúc đầu, họ đã từng có một tình yêu Trẻ và Đẹp. Sau đấy thì mọi thứ đảo tung và mình không thể hiểu, không thể giải thích được. Điên khùng. Phần cao trào sau đó trở nên hết sức tẻ nhạt với mình.<br/>Peter là nhân vật đáng thương nhất, mình không nghĩ anh ấy đáng bị xây dựng một cuộc đời như vậy. Cuộc sống của anh ấy quá mệt mỏi, lúc nào cũng phải so sánh mình với người khác. Anh ấy đã từng được công nhận là xuất sắc nhất trường ĐH mà, điều ấy không đủ để chứng minh nội lực hay sao. Anh ấy bị thiếu niềm tin vào chính bản thân mình.<br/>Với mình, phân đoạn cảm động nhất là khi Peter gặp lại Katie sau 6 năm và hồi tưởng lại những kỷ niệm, mình nghĩ mình hiểu 2 người này nhất. Đoạn cảm động nhất về tình yêu.<br/>",,,1,0
46787,Uncle Tom’s Cabin,Harriet Beecher Stowe,"Stowe, Harriet Beecher",,"=""""","=""""",3,3.92,Wordsworth Classics,Paperback,438,1999,1852,2015/09/29,2015/08/21,,,read,,,,1,0
13412952,Trăm năm cô đơn,Gabriel García Márquez,"Márquez, Gabriel García",Nguyễn Trung Đức,"=""""","=""""",3,4.12,Văn học,Paperback,456,2010,1967,2015/09/29,2015/09/27,,,read,,,,1,0
16181775,"The Rosie Project (Don Tillman, #1)",Graeme Simsion,"Simsion, Graeme",,"=""1476729085""","=""9781476729084""",4,4.01,Simon & Schuster,Hardcover,292,2013,2013,2015/09/26,2015/09/25,,,read,Don làm mình nhớ tới sheldon cooper của Thể BigBang Theory :)<br/>May mắn là Don thì thú vị hơn.,,,1,0
22731715,Điệu valse giã từ,Milan Kundera,"Kundera, Milan",Cao Việt Dũng,"=""""","=""""",4,3.87,Nxb Hội Nhà Văn,Paperback,296,2004,1972,2015/09/25,2015/09/24,,,read,"Đã đọc hết Điệu Valse giã từ, Đời nhẹ khôn kham, Những mối tình nực cười của Milan Kundera.<br/>Trong truyện luôn có Bác sĩ, Trí thức, Nhà nước Cộng Sản, Tình yêu, Tình dục.<br/>Những ông chồng ngoại tình và những bà vợ luôn nghi ngờ, dằn vặt bản thân, tự làm khổ mình. Nhưng lạ là họ chưa bao giờ có ý định chia tay. :|",,,1,0
13635720,Đôi bạn chân tình,Hermann Hesse,"Hesse, Hermann",Vũ Đình Lưu,"=""""","=""""",4,4.22,Bookaholic Club,ebook,409,2010,1930,2015/09/25,2015/09/23,,,read,,,,1,0
12086463,Những mối tình nực cười,Milan Kundera,"Kundera, Milan",Cao Việt Dũng,"=""""","=""""",4,3.80,Nhã Nam & NXB Văn Học,Paperback,332,2009,1963,2015/09/23,2015/09/22,,,read,,,,1,0
15699821,Đời nhẹ khôn kham,Milan Kundera,"Kundera, Milan",Trịnh Y Thư,"=""""","=""""",4,4.10,NXB Hội nhà văn,Paperback,477,2017,1984,2015/09/22,2015/09/22,,,read,"Hay không thể chịu nổi.<br/>Chính trị, tình yêu, tình dục.<br/>Đàn ông, Đàn bà....................",,,1,0
25357110,Đừng Tháo Xuống Nụ Cười,Khải Đơn,"Đơn, Khải",,"=""6041063185""","=""9786041063181""",2,3.50,NXB Trẻ,Paperback,224,2015,2015,2015/09/19,2015/05/22,,,read,Quá tiêu cực.<br/>Một chút gia vị dành cho tuổi 20.,,,1,0
24955080,Thức Dậy Trên Mái Nhà,Minh Mẫn,"Mẫn, Minh",,"=""""","=""""",2,3.62,,Paperback,172,2014,2014,2015/09/19,2015/09/19,,,read,"Mình rất háo hức khi mua cuốn này vì đọc được một trích đoạn: Thế hệ của chúng tôi là....<br/>Lúc đọc sách thì là tập truyện ngắn, tuổi thơ, đồng quê. Không hiểu, tại mình quá già để thích những âm thanh nhỏ nhẹ như này hay mình quá khó tính. Giọng văn nhạt, câu chuyện cũng bình thường.<br/>Ai thích tìm về tuổi thơ thì có thể đọc.",,,1,0
25933324,Ngày mai tôi sẽ khác,Gilles Legardinier,"Legardinier, Gilles",Ngô Linh Chi,"=""6045333136""","=""9786045333136""",2,3.70,NXB Hội nhà văn & Nhã Nam,Paperback,412,2015,2010,2015/09/19,2015/09/03,,,read,"Cô ấy thích anh ấy, anh ấy thích cô ấy, họ tìm hiểu nhau, họ đến với nhau.<br/>Một câu chuyện hết sức bình thường, một cô gái 29 tuổi sau khi tìm được tình yêu cũng sẽ viết được câu chuyện tương tự như thế, câu chuyện dài tới 400 trang lận.<br/>Một câu chuyện nhẹ nhàng nhưng không sâu sắc.",,,1,0
21489467,Hồ,Banana Yoshimoto,"Yoshimoto, Banana",Uyên Thiểm,"=""""","=""""",3,3.57,Nhã Nam & NXB Hội Nhà Văn,Paperback,204,2014,2005,,2015/09/16,,,read,,,,1,0
23259529,Buồn ơi chào mi,Françoise Sagan,"Sagan, Françoise",Lê Ngọc Mai,"=""6045316266""","=""9786045316269""",4,3.74,Nhã Nam & NXB Hội Nhà Văn,Paperback,144,2014,1954,2015/07/01,2015/08/21,,,read,"Câu chuyện dài hơn là những gì được miêu tả trong 150 trang sách.<br/>Tính ích kỷ, trẻ con của cô gái mới lớn, của cả người cha như là chưa trưởng thành nữa. Cuộc chiến giữa học và chơi. phần chơi chiến thắng.",,,1,0
8441779,פתאום דפיקה בדלת,Etgar Keret,"Keret, Etgar",אתגר קרת,"=""9655176681""","=""9789655176681""",5,3.91,זמורה-ביתן,Paperback,181,2010,2010,,2015/08/23,favorites,favorites (#14),read,"Mình thích nhất là anh chàng ngồi quán cafe, gật đầu để bắt đầu một cuộc hội thoại với một người lạ.<br/>Đây là cuốn sách nhắc đến rất nhiều từ ""Một Mình"": Ông, Bà, Chàng trai, Cô gái...Tất cả họ đều sẵn sàng đánh đổi một cái ""Giá"" để được giao tiếp. Con người chỉ thực sự cảm thấy mình được sống khi được giao tiếp, trò chuyện với một ai đó.",,,1,0
13185347,Chuyện Dài Bất Tận,Michael Ende,"Ende, Michael",Lê Chu Cầu,"=""""","=""""",5,4.18,"Hội Nhà Văn, Nhã Nam",Hardcover,548,2006,1979,2015/08/21,2015/08/10,favorites,favorites (#13),read,Use your memory to build your future.<br/>Keep your passion.,,,1,0
18591652,Lão già mê đọc truyện tình,Luis Sepúlveda,"Sepúlveda, Luis",Phạm Minh Điệp,"=""""","=""""",4,3.93,Nhã Nam & NXB Hội Nhà Văn,Paperback,185,2009,1988,2015/06/27,2015/06/25,favorites,favorites (#12),read,,,,1,0
11271902,Khuyến Học,Yukichi Fukuzawa,"Fukuzawa, Yukichi",Phạm Hữu Lợi,"=""""","=""""",4,4.16,Nxb. Thế Giới,Paperback,244,2014,1876,,2015/05/22,favorites,favorites (#11),read,,,,1,0
21061054,Buồn Làm Sao buông,Anh Khang,"Khang, Anh",,"=""""","=""""",4,3.23,NXB Văn Hóa - Văn Nghệ,Paperback,216,2014,2014,,2015/05/22,favorites,favorites (#10),read,,,,1,0
89731,Kira-Kira,Cynthia Kadohata,"Kadohata, Cynthia",,"=""0689856407""","=""9780689856402""",3,3.98,Atheneum Books for Young Readers,Paperback,291,2006,2004,2015/03/29,2015/03/29,favorites,favorites (#9),read,,,,1,0
17934691,Trở Lại,Nguyễn Nhật Lâm,"Lâm, Nguyễn Nhật",,"=""""","=""""",5,4.00,Văn học,Hardcover,108,2012,2012,,2015/03/20,favorites,favorites (#8),read,,,,1,0
21474711,Con đường Hồi giáo,Nguyễn Phương Mai,"Mai, Nguyễn Phương",,"=""""","=""""",5,4.39,Nhã Nam - NXB Hội Nhà Văn,Paperback,304,2014,2014,,2015/03/20,favorites,favorites (#7),read,,,,1,0
18597090,Có Một Phố Vừa Đi Qua Phố,Đinh Vũ Hoàng Nguyên,"Nguyên, Đinh Vũ Hoàng",,"=""6045329864""","=""9786045329863""",5,3.95,Nhà xuất bản Hội nhà văn,Paperback,248,2013,2013,,2015/03/20,favorites,favorites (#6),read,,,,1,0
77203,The Kite Runner,Khaled Hosseini,"Hosseini, Khaled",,"=""159463193X""","=""9781594631931""",4,4.36,Riverhead Books,Paperback,371,2004,2003,,2015/03/20,favorites,favorites (#5),read,,,,1,0
693208,The Absolutely True Diary of a Part-Time Indian,Sherman Alexie,"Alexie, Sherman",Ellen Forney,"=""0316013684""","=""9780316013680""",4,4.05,"Little, Brown Books for Young Readers",Hardcover,230,2007,2007,,2015/03/20,favorites,favorites (#4),read,,,,1,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""0060935464""","=""9780060935467""",5,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,,2015/03/20,favorites,favorites (#3),read,,,,1,0
865,The Alchemist,Paulo Coelho,"Coelho, Paulo",Alan R. Clarke,"=""0061122416""","=""9780061122415""",4,3.92,HarperCollins,Paperback,197,1993,1988,,2015/03/20,favorites,favorites (#2),read,,,,1,0
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,"=""""","=""""",5,4.39,Alfred A. Knopf,Kindle Edition,592,2006,2005,,2015/03/20,favorites,favorites (#1),read,,,,1,0
